Date,Open,High,Low,Close,Volume,Market Cap
Dec-31-2022,0.018985784780738597,0.02216617070230259,0.017331055926147632,0.018190734072316674,21606.107163068682,20092683.138282023
Dec-30-2022,0.019366991218963646,0.02021173468288974,0.018881335426860168,0.018977816142923647,19934.205577256944,21604019.60771801
Dec-29-2022,0.019555424964716153,0.01976043878124727,0.019236464305996154,0.019588786572406754,24426.769117567273,21374354.514263738
Dec-28-2022,0.01970135806916532,0.019917165839115687,0.019310503256770778,0.019356987097190324,24764.832675509984,21455279.209895086
Dec-27-2022,0.019939912182874324,0.020322442120826848,0.01940332685645777,0.019793122791175673,20146.995473597173,21802944.670183472
Dec-26-2022,0.02006621724619409,0.020259831809879822,0.019679996067107873,0.01992787913484472,20447.322574013157,21864280.54970449
Dec-25-2022,0.0196190672783728,0.02024928238133036,0.019509223855075367,0.019729769204629707,21053.177536330855,21781402.284742665
Dec-24-2022,0.0201138114089326,0.020697476729789357,0.019601335685950586,0.019698716585326237,22448.875880954984,21857376.54369047
Dec-23-2022,0.01995399692946984,0.020177417587945383,0.01951861447827457,0.02013606237760715,24609.832241482203,21840281.496479366
Dec-22-2022,0.019776080337644504,0.02096657983580516,0.01948983667019336,0.019932422289154574,34874.85489710366,21970387.35876165
Dec-21-2022,0.020947297509109855,0.021684695214655766,0.01948565443710617,0.01979796636344272,30762.290648138067,22498767.151205707
Dec-20-2022,0.02105138037568517,0.02331465589047998,0.02059716794635292,0.020878046997728456,51851.878507372356,22930268.333241235
Dec-19-2022,0.02085474918276164,0.021348760605836042,0.02032805895118623,0.021030828031901268,65048.99910280477,22833763.561820447
Dec-18-2022,0.02057819649838825,0.022086237447670864,0.02043428894167188,0.020951840562108685,64541.0370539672,23048975.749359302
Dec-17-2022,0.021373474898464362,0.021769859986969717,0.020468278963664283,0.020581549367085537,59335.55464623679,23461317.27414146
Dec-16-2022,0.02086351117243332,0.02259209745571134,0.020828409013522613,0.021334333590046724,64004.51910031139,23583791.40977026
Dec-15-2022,0.021446974067821995,0.02207491033898455,0.020634510465612623,0.020844796505497584,62142.7830392264,23400932.346584223
Dec-14-2022,0.02253031926745442,0.02275876531331107,0.021311330267925453,0.02138286389711463,67438.74068401528,24089639.173106346
Dec-13-2022,0.022750544997805038,0.023239054132715396,0.02244791941221204,0.02244791941221204,73932.84254159173,24995474.229029626
Dec-12-2022,0.022902661480598357,0.02524589132080233,0.022660583593114365,0.022843516415634795,83593.07198454798,25718038.44100353
Dec-11-2022,0.02515642565689763,0.025271013176847597,0.021686549170342427,0.022902661480598357,71839.73943803649,25189539.73814733
Dec-10-2022,0.024940349022417877,0.02622663777590483,0.024326177117400406,0.02515642565689763,53210.37834087171,27408802.192485936
Dec-09-2022,0.02457474916379584,0.025602238384323215,0.0242149962102784,0.024958999553159552,54268.84278150826,27422170.7139472
Dec-08-2022,0.023802504021467455,0.024652009453817944,0.02270937873489062,0.02457479849300918,63373.96946022727,26177633.03770234
Dec-07-2022,0.024859065423564974,0.025599156018519344,0.0236872457361487,0.02387593957447379,76679.6323016827,26718313.385805935
Dec-06-2022,0.025246759964435664,0.026104181109495563,0.024567861226982863,0.02488543490637963,69183.7505437271,27666605.41677868
Dec-05-2022,0.02476440657209096,0.026235495748007487,0.024705915163989848,0.025305969785708045,76436.3244830827,27756246.066657096
Dec-04-2022,0.024587985423591235,0.026348864029530808,0.024491443686877407,0.02480518985401523,69020.41129127359,27674171.085618787
Dec-03-2022,0.024816723433055618,0.02506081090072416,0.022842174445283307,0.024526428197792053,86917.93784340659,25855310.73280774
Dec-02-2022,0.0233451345699292,0.02591754734140511,0.020727178296982576,0.02479178931387091,82490.8556694664,25570911.902637426
Dec-01-2022,0.019826173152916248,0.02269304900047922,0.019597232984779812,0.02269304900047922,54418.90834960937,21888732.184465628
Nov-30-2022,0.019744326672728352,0.020022402178072884,0.01911954300379649,0.019808545287564507,45438.49677734375,21495731.486195106
Nov-29-2022,0.01986172028844454,0.02068875260389334,0.019655651600508493,0.019749020179998685,54844.95738220215,22122977.612854816
Nov-28-2022,0.020236312554526285,0.020704902988686616,0.019432457189668344,0.020016483581834856,60086.90219298246,21875382.80040617
Nov-27-2022,0.02002721229414868,0.020822360529057587,0.019416013934565005,0.020036753427746384,57339.89384273831,22016272.087529473
Nov-26-2022,0.020059994904726187,0.020472737153421322,0.01969832544322042,0.019990136688812603,44996.43041356877,21903856.05853954
Nov-25-2022,0.020119088193212877,0.02101819767501046,0.019621943165558584,0.020134021133417734,34121.71564592634,22132424.869125273
Nov-24-2022,0.020036938639652294,0.021371030450380267,0.019406498077602877,0.020255594813522338,63534.22688109486,22384219.79318483
Nov-23-2022,0.020985887143924763,0.021151534289396368,0.01961931179208839,0.019984483113968447,75820.4238418794,21953061.15488959
Nov-22-2022,0.021228918302469875,0.022928297604460635,0.01922210293019641,0.0211942628837385,107147.44954885563,22592862.850987762
Nov-21-2022,0.019945383317856308,0.02129860562955813,0.019425381227672622,0.021189064594010883,65258.672661675344,21933950.963118583
Nov-20-2022,0.018740706118525494,0.021113565091284668,0.018470317409092253,0.02012661055092209,81697.29283311631,21622839.864402063
Nov-19-2022,0.018002699515049396,0.02209323457884498,0.017638073093419936,0.018851273213512487,92579.91183810764,20794989.630794145
Nov-18-2022,0.01512615116791972,0.02053820449604342,0.015061525741594535,0.01817798773224372,72698.50704225352,18076735.77438059
Nov-17-2022,0.014344273613639536,0.01563197300324915,0.014270113652878853,0.015157717467382203,114859.70279017858,16077701.062386012
Nov-16-2022,0.014567359130415878,0.014846103265882992,0.013773339754530888,0.014496707683320658,109919.33160932055,15682666.576461878
Nov-15-2022,0.014257624986953592,0.01714512610924525,0.013340339193254586,0.014732599199954623,74926.27338324653,16251941.162511997
Nov-14-2022,0.012890176532374415,0.01679314119437575,0.01221105496706643,0.014353776546772182,53256.04471842448,14422011.650726648
Nov-13-2022,0.012551475181386341,0.014544799165438051,0.012090553331483908,0.012985635728855223,72285.60550958189,14428284.289045686
Nov-12-2022,0.014629448655671694,0.01860788035514305,0.011800591572410781,0.012537378171154757,82553.65371024735,15897162.29109989
Nov-11-2022,0.008811716814851185,0.01462553951157722,0.008716726751274651,0.014570015706441132,91790.6174655249,13102903.983265834
Nov-10-2022,0.009994449740733463,0.011642260432591858,0.008229602965678559,0.008784835910326104,87435.5986328125,11012618.466749564
Nov-09-2022,0.007808627080815538,0.011225540139591712,0.006341454765766875,0.009974264594326127,165192.25707752613,10049591.487209728
Nov-08-2022,0.013584992743745831,0.013584992743745831,0.007659716674740071,0.007839330616261964,280206.84490536974,12750257.855684208
Nov-07-2022,0.016371956047536364,0.016824950737702214,0.013287925856651244,0.013287925856651244,268357.9716117216,17120891.14109316
Nov-06-2022,0.017285034472806816,0.01762519987472906,0.01607911474118933,0.016371956047536364,282643.76231971156,18254822.20467067
Nov-05-2022,0.0172923808945629,0.020898214291325132,0.017027495087388177,0.01730172309077111,247218.35192137808,20354818.8497028
Nov-04-2022,0.016631962443389173,0.017345580724335286,0.016557776299438446,0.017178968774353244,159966.27087135037,18452387.354195934
Nov-03-2022,0.015778013045883107,0.016703724487146784,0.015697937930004305,0.016627215773656372,148236.58368549822,17733799.704222735
Nov-02-2022,0.015509471028204921,0.016466175991747708,0.0154160885190962,0.015731900290515924,183483.81116403345,17362473.507992856
Nov-01-2022,0.016148913132434658,0.016536564959642088,0.015383718715446144,0.015521565353569163,173130.01214067944,17396746.84836302
Oct-31-2022,0.01655242334309471,0.016673610625077398,0.015910231691188836,0.01619281193718127,217413.3982747396,17742979.303103313
Oct-30-2022,0.016551349565388326,0.016687398872725124,0.015727859022449654,0.016500064309147237,275014.6014254386,17731958.480016634
Oct-29-2022,0.01764441240841698,0.017749121574706615,0.016489584242637252,0.016601232174472777,264929.29600391985,18803025.759595968
Oct-28-2022,0.017778352544492153,0.01798461763233897,0.017487600045999342,0.01768020450479044,200226.17021276595,19452795.301711727
Oct-27-2022,0.017610980462168784,0.01790037521145006,0.0173420171213354,0.017775818383959065,171199.11231489546,19274975.24683404
Oct-26-2022,0.017606200243722964,0.019442872627745935,0.017416373440072512,0.017693022403864802,167533.70637320788,19365779.326993987
Oct-25-2022,0.01826091568698782,0.01831048407834165,0.01725798131090338,0.017549594960421588,206923.16768292684,19617929.971436463
Oct-24-2022,0.018231987048106274,0.018415639745009958,0.017776496780490095,0.018310801121037425,189422.55603070176,19827889.680741284
Oct-23-2022,0.01877562635768066,0.01896890727524126,0.018103566779199116,0.018140891556190284,228304.76851645907,20266553.495529573
Oct-22-2022,0.019665293186814727,0.019677981628938242,0.01765706296392359,0.018810463169710336,229584.2688402527,20329722.137697496
Oct-21-2022,0.02146190690891268,0.021683670848589607,0.019685731655390518,0.019685731655390518,201145.42078234267,23407006.38445872
Oct-20-2022,0.021880176545816418,0.021923266380692214,0.02101422693368672,0.021380680758282984,300720.0811616608,23619999.4405392
Oct-19-2022,0.021293843112868284,0.023030397345956452,0.021100264655603853,0.021817439987936317,189559.8267198741,24105437.30122077
Oct-18-2022,0.022781438854056642,0.02289969392214048,0.020863906852874915,0.0213301217209935,202328.1173015511,23807622.64889217
Oct-17-2022,0.0242527044009261,0.024282516709568915,0.02271389997546841,0.0227655652493749,169205.74836142323,25851279.278809316
Oct-16-2022,0.024322991864947168,0.024716487116489275,0.023448425785109025,0.024278041422586723,184372.47505787038,26494916.29944076
Oct-15-2022,0.023888197241548555,0.02490485173563304,0.023816824142052922,0.024322991864947168,303630.8654045643,26729666.994775154
Oct-14-2022,0.025708934872070995,0.026936525523966668,0.02377151786765499,0.023894348010388863,325521.8747051887,27908257.94357457
Oct-13-2022,0.023532276855176608,0.027456163958776314,0.023111038082616147,0.02576347482744111,567411.64375,27897397.96969554
Oct-12-2022,0.027387881943675675,0.027387881943675675,0.022021352733632666,0.02354004710780464,1143285.0765165442,26666277.331032377
Oct-11-2022,0.01953033738343603,0.028828969109028206,0.018827029980703736,0.02733494387183088,5626257.527678572,27894589.845362302
Oct-10-2022,0.040092035304380304,0.08283767988246225,0.01707592151449321,0.017508436688934478,451752.6223863636,43056582.1064273
Oct-09-2022,0.041039510317544534,0.0411729336725554,0.04008271864979631,0.04008271864979631,192123.3258205935,44504101.34341869
Oct-08-2022,0.04080926221486562,0.04118594815221943,0.0404806110012639,0.040707705001518345,176821.02949501813,44741525.79573816
Oct-07-2022,0.0411244549000889,0.04131633922342383,0.04058075783246121,0.04080926221486562,162982.85344434305,44949343.477558486
Oct-06-2022,0.04128064937794105,0.041622021940989594,0.0409277192220259,0.04114268467961339,161834.05069694246,45210171.05791021
Oct-05-2022,0.041760455669374474,0.042215306826289094,0.041292328928960585,0.04155625624394833,180284.72647909253,45732630.654660165
Oct-04-2022,0.041835684678642716,0.04205976760766076,0.04135482570710314,0.04182162920809256,191831.8737936581,45727880.429873765
Oct-03-2022,0.04168702408375812,0.04214592458475849,0.04153728571444088,0.04180751588776969,198112.74906139576,45823993.38862522
Oct-02-2022,0.0415805141897105,0.04202392005202356,0.041152516470373504,0.04148465574335441,200558.31327846975,45509637.21265652
Oct-01-2022,0.04212751566938582,0.04223246904045558,0.04160087307797835,0.04193923090311103,167770.4483129529,45884861.06426867
Sep-30-2022,0.042149672851940864,0.04254998449595337,0.04178460335858043,0.04196317293984296,161005.68072150735,46167014.0871365
Sep-29-2022,0.04217560387110184,0.04288526143720915,0.04207602799699744,0.0422381333477908,168414.6763303213,46511801.589849755
Sep-28-2022,0.04237486173390747,0.04272761478369929,0.04168772491338729,0.04247406138694693,173909.75649207746,46295141.65503226
Sep-27-2022,0.04162738512336685,0.04252877663678884,0.04144129205882254,0.04214906827002688,142236.72581129806,42020984.479475595
Sep-26-2022,0.04221585170280989,0.04274981581260537,0.04135736039963274,0.04158210147135631,206605.19008543165,42129146.909723945
Sep-25-2022,0.04152950249159829,0.042461228578226366,0.04152950249159829,0.04224187348236792,213165.24835179324,42148028.745590426
Sep-24-2022,0.04137553515106676,0.041690072536740695,0.041306263146815854,0.04154320057236134,144606.40575199205,41520860.17425827
Sep-23-2022,0.041399087290185,0.041836718873785685,0.041309615233988774,0.04137553515106676,169158.32616370294,41625539.83538357
Sep-22-2022,0.041418808559018416,0.04205815392263709,0.04089372294997339,0.04139936438608257,162403.07212552743,41395119.19207207
Sep-21-2022,0.04041624457462871,0.041537548609643295,0.04006264848199607,0.041537548609643295,204879.01041666666,40894912.89341293
Sep-20-2022,0.04096233618009434,0.04145814433108846,0.04013439110306193,0.04024135780316416,206088.885546875,40971936.6191959
Sep-19-2022,0.041433318345972525,0.04174923113788792,0.04080875056147484,0.040964715330188056,183738.22748161765,41141713.223252416
Sep-18-2022,0.04124486969511743,0.04177080701294258,0.04103775949630967,0.041274754967635614,367260.3240327381,41492433.8987309
Sep-17-2022,0.04168632309879166,0.04184854589796519,0.04086792170489939,0.041278240452023496,201611.3130560498,41428815.894074135
Sep-16-2022,0.04212991915038544,0.04224935235098273,0.04090008770776994,0.04164026994433176,254234.30221737133,41716742.30333242
Sep-15-2022,0.04200595709404531,0.042192978673375736,0.04164533388848789,0.04216100765911944,239398.66893450185,41951456.684140585
Sep-14-2022,0.04212140458735236,0.04249587770950958,0.04164035720984405,0.04200595709404531,215778.6275201613,42038764.421951294
Sep-13-2022,0.04292150743249008,0.04292150743249008,0.042029448450285445,0.042029448450285445,262667.05734080187,42592524.127374664
Sep-12-2022,0.043913344749339854,0.04405991794827653,0.04202816976873741,0.04292711619595575,183103.830078125,43293017.11213597
Sep-11-2022,0.04511668988533986,0.0452404851082427,0.043379857102985184,0.043913344749339854,175711.22280092593,44226452.37147525
Sep-10-2022,0.04558948487004148,0.045723359042450624,0.04490333151887376,0.04500061431592589,150712.3279038915,45464809.67687573
Sep-09-2022,0.04565732171003943,0.0457765170255485,0.04528638313351015,0.04558948487004148,190869.50841346153,45535933.27925242
Sep-08-2022,0.04559848316407256,0.04601213624057445,0.04546848049399861,0.04568804020390042,195756.03198766094,45918270.471207775
Sep-07-2022,0.045716399481294016,0.04604650020799357,0.04528146999604032,0.04559848316407256,146509.66265484234,45696339.3162123
Sep-06-2022,0.04520285692622895,0.04596683522601472,0.04476451761762961,0.04582078521141014,150210.37251420456,45225377.807234384
Sep-05-2022,0.04590027451391047,0.04682276936579927,0.04520285692622895,0.04520285692622895,174060.30722489316,46156895.15292786
Sep-04-2022,0.04556081154976898,0.04590027451391047,0.04549608852328999,0.04590027451391047,192354.0171875,45667691.33578985
Sep-03-2022,0.0450909457222669,0.045908290013321584,0.04496352274352014,0.04556081154976898,177718.2016496781,45529302.09297024
Sep-02-2022,0.0453939869138929,0.04559381645325093,0.04504257339914189,0.0450909457222669,141581.34706038135,45433356.45716222
Sep-01-2022,0.044911228032832665,0.04574953744674771,0.04482664283225823,0.04535828425722398,149542.69421662897,45210647.62849012
Aug-31-2022,0.04473992425319701,0.04495930210199991,0.04430741871627796,0.04489084327249544,193296.6307713964,44587090.24719184
Aug-30-2022,0.043984647154225946,0.045023708099087394,0.04389290651859833,0.04477263027727816,206778.5598611111,44785527.11406889
Aug-29-2022,0.04433526524776411,0.04487392780467658,0.043655022917088414,0.04409596227563824,185892.49200410797,44364985.470021434
Aug-28-2022,0.04334091224406322,0.04436426732921747,0.04308557119082281,0.04432359327462966,176561.57604613734,43711992.24066304
Aug-27-2022,0.0439030947629355,0.04418561150791167,0.0434759215811112,0.0434759215811112,184269.13960152838,43981075.037725605
Aug-26-2022,0.04376636512886005,0.04413728597133152,0.04359006430955682,0.04393010942622667,234461.22184480677,43875093.08555545
Aug-25-2022,0.04546136201086484,0.04556575469425309,0.04376636512886005,0.04376636512886005,239940.68573113208,44909288.73457242
Aug-24-2022,0.045425145033748233,0.04653426233453385,0.04533171165723241,0.04546136201086484,226123.55873270752,45844077.04523807
Aug-23-2022,0.045966349962851545,0.04616315508111708,0.04525585041213612,0.045425145033748233,221696.75694444444,45675664.13062474
Aug-22-2022,0.046090225587305904,0.04667499975061409,0.04554230968829259,0.045966349962851545,227644.7523331448,46035589.69942594
Aug-21-2022,0.04693423540390914,0.04698623714721381,0.04545425368716783,0.04613008147953483,276602.9805372807,46223939.21910869
Aug-20-2022,0.04731547049863835,0.04818546597164321,0.04679323591995659,0.04702866880571188,219622.782910628,47504746.497240484
Aug-19-2022,0.047556922355011376,0.0479439553638317,0.04703516844278537,0.047277625663721776,210827.76655676606,47646425.24642232
Aug-18-2022,0.04896480936602849,0.04898595548612896,0.047556922355011376,0.047556922355011376,245201.10279605264,48169251.661307484
Aug-17-2022,0.04898640050015729,0.0496020792632238,0.0489275896279247,0.04900798371306756,227700.946875,49511994.59197303
Aug-16-2022,0.04950731901998143,0.050524888775335335,0.04891363025052161,0.04897700260192914,199651.9767628205,49566461.80896118
Aug-15-2022,0.04927045995446795,0.04962408673073529,0.049170053255891605,0.04950731901998143,188991.13094896788,49449584.83995502
Aug-14-2022,0.04979536294125554,0.05028817942830113,0.04920295664590024,0.04933965858520845,269699.39033564815,49581246.60152828
Aug-13-2022,0.050141476350096165,0.05086542075679701,0.04943555469898273,0.04989625178436835,216700.81980140187,50230191.015795924
Aug-12-2022,0.05070058353723408,0.05137621515039308,0.050141033027804864,0.050141476350096165,214565.25703828828,50608151.776455164
Aug-11-2022,0.04932426733622848,0.05064969139585096,0.04931052217042401,0.05058731971639405,407606.0084635417,50022883.2260851
Aug-10-2022,0.05292852471626479,0.05339436601601583,0.04926885910434743,0.04932426733622848,444430.0041322314,51492273.50959109
Aug-09-2022,0.05000410488632483,0.05297887957555289,0.049413492844218136,0.05292852471626479,346425.1367026749,50971223.96246082
Aug-08-2022,0.04876401762806045,0.05089995338291825,0.04836277231921664,0.05000410488632483,323709.84821428574,49279986.82921178
Aug-07-2022,0.04742638841273005,0.04904089885688868,0.04741196220546724,0.04876401762806045,279657.4314236111,48222147.12769826
Aug-06-2022,0.0472832386608705,0.04804292234908782,0.0469145775653465,0.04742110019885079,248483.45843626483,47550630.112486556
Aug-05-2022,0.048131855800334605,0.04816618680854999,0.04727494518335624,0.04737140379364185,264396.45712809917,47820451.91133742
Aug-04-2022,0.04728282104986376,0.052867646231702536,0.04728140230411418,0.048131855800334605,239105.82018336776,48007751.94043851
Aug-03-2022,0.04762917805753889,0.048125490221489646,0.04720572018010233,0.04736332400185196,274608.73748802685,47629966.34533058
Aug-02-2022,0.04809776999890591,0.04845765051389232,0.0473433432527656,0.04754249349886763,311414.6160714286,48002100.96750653
Aug-01-2022,0.04891342664023437,0.04904686251001709,0.04771004085044271,0.04820653405697276,267321.220209144,48251900.861082755
Jul-31-2022,0.049045447268202265,0.049615718087962446,0.04851070369074872,0.048776772528786025,245879.38492571723,49193540.21546091
Jul-30-2022,0.04925011253078097,0.06206266064015472,0.04887726927517844,0.04905929882882705,244451.61985759492,49739221.03774207
Jul-29-2022,0.0497241229691203,0.05090747021681607,0.04916434728655804,0.04925098346671778,251449.7553770243,49842984.477330506
Jul-28-2022,0.04974822016788711,0.05034674587915556,0.04883218533217959,0.04962051330908007,250340.77381505576,49742957.79141765
Jul-27-2022,0.04739388752718504,0.05013786230662957,0.047322843356935256,0.04960025716135336,244550.1710271318,48554954.591685064
Jul-26-2022,0.044495995220131215,0.0473420890409604,0.0443529340068913,0.04727445106345752,210486.63214451674,45361167.97145286
Jul-25-2022,0.04465845724807956,0.04476123872136271,0.04374671187536903,0.04451807700728558,241780.10533902215,44243853.87846382
Jul-24-2022,0.046790423204524194,0.04695207941575697,0.04476559860477623,0.04476559860477623,263504.96578763943,45719129.8193519
Jul-23-2022,0.04662494237495101,0.04714220862750945,0.04646317466468146,0.04683742449230652,242197.1187005929,46804109.944110215
Jul-22-2022,0.04597347569417756,0.04701595805720575,0.04575084974742735,0.046519003774918286,231728.69304435485,46346923.72189586
Jul-21-2022,0.0469459085991825,0.047679061063114175,0.04593862121022402,0.04606914502857637,231244.82420343137,46883332.988848545
Jul-20-2022,0.04645705182967877,0.047039305243266126,0.04531263173051967,0.046844668992180497,230805.17641509435,46253068.47436318
Jul-19-2022,0.04814666179849665,0.04874535695779856,0.04636301467577136,0.04672090072825316,239420.70063920456,47785766.08518433
Jul-18-2022,0.04694252750865427,0.04835226998672992,0.04652284601970059,0.04810142708224952,269150.499122191,47413352.346407406
Jul-17-2022,0.044960422387293926,0.04725180937020004,0.044840842019254416,0.04691099702796087,232342.4905284749,46270296.8562468
Jul-16-2022,0.045138385944215695,0.04537568575734753,0.04450034591698535,0.04510997329254209,233152.04290140086,44994185.370341405
Jul-15-2022,0.04431998657639503,0.045138385944215695,0.04330812915268389,0.045138385944215695,211233.28547643442,44026406.006085984
Jul-14-2022,0.04394685074959993,0.04477333139894993,0.04371968827166576,0.04435149731086817,204403.0963080752,45019513.743084446
Jul-13-2022,0.04309287825238994,0.04405620725116166,0.0422683433206219,0.04394685074959993,195180.19241431452,46891646.46852029
Jul-12-2022,0.04316220600746783,0.04354174837149699,0.0419179592717252,0.04309287825238994,206769.87513241524,46311298.13143982
Jul-11-2022,0.04387536199825797,0.044155056484118674,0.04282546377324188,0.04318892897222145,225002.81373031496,47650750.30165744
Jul-10-2022,0.04538266283085971,0.04555287740623604,0.0438595577219704,0.04387536199825797,221465.03521634615,49015252.094422
Jul-09-2022,0.04676843594586991,0.04699424860601158,0.04517970836354378,0.04554423028599799,211167.51884541984,50356142.459291644
Jul-08-2022,0.04654446238262196,0.04723019950531624,0.04624683778138771,0.04695555992420717,206595.23321759258,51194963.53301209
Jul-07-2022,0.04643126185901466,0.04727101147373173,0.04606949933023185,0.04668246688200288,256734.81135376447,50920907.62081162
Jul-06-2022,0.046443399782527706,0.04676985295851732,0.04596207045108166,0.04662984503343339,249915.3176058071,50242913.84347752
Jul-05-2022,0.04677964025653965,0.04702951954382818,0.04598210253289189,0.04657897485321397,242329.46467911877,46493773.042836644
Jul-04-2022,0.04771363448686126,0.04796238114712705,0.04613803578310391,0.04648825356217751,211071.61704441393,47053118.81733884
Jul-03-2022,0.047493502451307,0.0479746101879849,0.04679294862643495,0.0479746101879849,194869.11065764926,47333480.77145912
Jul-02-2022,0.04776321004317517,0.0478498199194603,0.04711062526233424,0.04752180510163185,193371.42727913533,47441200.57267592
Jul-01-2022,0.04820548444952757,0.04821044318737074,0.04733907654788712,0.047869630362092616,235791.18666409465,47704703.41734579
Jun-30-2022,0.04825488497120777,0.0490007759509929,0.04747654509692902,0.04812002133875693,219148.45575,48642860.34989606
Jun-29-2022,0.04962368390889218,0.049710299297890746,0.04810966415113244,0.04825488497120777,238616.61721912955,50069877.83582819
Jun-28-2022,0.049371981497827455,0.050396924248507446,0.04871844472089276,0.04961087702009792,262253.4018218623,50854042.14785352
Jun-27-2022,0.04992326800995453,0.050508058711692415,0.04933714934859778,0.049393140105619966,242872.33410109562,51024628.25482869
Jun-26-2022,0.0502333139390675,0.050619278564446535,0.04941167298950763,0.04992326800995453,234074.24652777778,50441101.32156963
Jun-25-2022,0.05195126715689044,0.05197239568491486,0.050191130320890696,0.050296474421200894,268011.67655617406,51769010.63330741
Jun-24-2022,0.05258581197251173,0.05278071710126484,0.05141794877752495,0.05195126715689044,293751.7402052239,53354787.94312415
Jun-23-2022,0.05186753815172838,0.052684360135458165,0.05155550513150579,0.052684360135458165,313434.6032894737,53559401.44829126
Jun-22-2022,0.05022927648322522,0.05186753815172838,0.05012652602478968,0.05186753815172838,277663.75447354774,52714110.85039203
Jun-21-2022,0.05105421257715703,0.05162013790430119,0.05003810090862233,0.05022927648322522,351171.402734375,52164371.5388992
Jun-20-2022,0.052597866881905854,0.0533808180869761,0.05071389123903984,0.05116028760264788,402057.0177824268,54728043.16678865
Jun-19-2022,0.049449504668127885,0.0524869974574935,0.049134346426233065,0.0524869974574935,504663.2825685654,53439744.471170515
Jun-18-2022,0.04698870057110735,0.04989248742997478,0.04697238757950292,0.04943932296441125,408044.10318627453,48766368.70262449
Jun-17-2022,0.04825121300847304,0.04838012674532821,0.04567073770922284,0.04698870057110735,395179.758875,47518210.82535447
Jun-16-2022,0.0453363384698196,0.0484219745702025,0.0453363384698196,0.04820455621393577,416408.10615079367,47565142.88215532
Jun-15-2022,0.04604289262319273,0.04628717094469296,0.045004225787089,0.04539408858906233,690488.214958159,46022060.41383597
Jun-14-2022,0.04275874906054256,0.046099235282615815,0.04062776097065394,0.04600317073891981,477054.12937973486,43076964.12500534
Jun-13-2022,0.04535565543401173,0.04561131281673416,0.042318083209440055,0.04286036215449554,569384.71825,44831166.432001665
Jun-12-2022,0.04753233148447763,0.04753233148447763,0.04472723692726825,0.04545113400324375,485123.3171065737,46814184.23523582
Jun-11-2022,0.04879030797021749,0.049017630241866825,0.04752731584914698,0.04752731584914698,333277.98733480176,48475979.484185375
Jun-10-2022,0.05040132847883759,0.05106989847526295,0.04848520149766754,0.04875814917228279,324009.57275390625,49848242.57781662
Jun-09-2022,0.051797329618407786,0.05230440060085997,0.05029412666383396,0.05040132847883759,399980.5019358407,52837227.163326465
Jun-08-2022,0.053164253033067405,0.05348569957661891,0.05167458800926007,0.051797329618407786,483900.51344621513,53462696.896985404
Jun-07-2022,0.052241357915989495,0.0532437742260786,0.05167563740402433,0.05319833291812561,535325.0293560605,53288746.822746724
Jun-06-2022,0.05513627510978991,0.05513816240245006,0.052147938362505225,0.0522522291584357,603059.616576087,53698753.2239237
Jun-05-2022,0.0551970320395633,0.056708600338621205,0.05503316163542549,0.05513627510978991,431415.1354638009,56409759.47513688
Jun-04-2022,0.05559820495299284,0.05570286089673775,0.0544865311634012,0.05530296222875685,301449.96155857743,55182940.2240552
Jun-03-2022,0.05542906428225978,0.05575165566708733,0.05442101642828893,0.05559820495299284,283357.8625637755,55289726.226942904
